Date,Hour,Floor,User-Group,User-Count,WiFi-Conn
2020-05-27,02,G,Staff,2,4
2020-05-27,02,G,TPG,0,0
2020-05-27,02,G,Total,4,8
2020-05-27,02,G,UG,0,0
2020-05-27,02,LG1,Alumni,0,0
2020-05-27,02,LG1,Non-HKUST,0,0
2020-05-27,02,LG1,Others(HKUST),1,10
2020-05-27,02,LG1,RPG,0,0
2020-05-27,02,LG1,Staff,0,0
2020-05-27,02,LG1,TPG,0,0
2020-05-27,02,LG1,Total,1,10
2020-05-27,02,LG1,UG,0,0
2020-05-27,02,LG3,Alumni,0,0
2020-05-27,02,LG3,Non-HKUST,0,0
2020-05-27,02,LG3,Others(HKUST),0,0
2020-05-27,02,LG3,RPG,0,0
2020-05-27,02,LG3,Staff,0,0
2020-05-27,02,LG3,TPG,0,0
2020-05-27,02,LG3,Total,0,0
2020-05-27,02,LG3,UG,0,0
2020-05-27,02,LG4,Alumni,0,0
2020-05-27,02,LG4,Non-HKUST,0,0
2020-05-27,02,LG4,Others(HKUST),1,4
2020-05-27,02,LG4,RPG,0,0
2020-05-27,02,LG4,Staff,0,0
2020-05-27,02,LG4,TPG,0,0
2020-05-27,02,LG4,Total,1,4
2020-05-27,02,LG4,UG,0,0
2020-05-27,03,1,Alumni,0,0
2020-05-27,03,1,Non-HKUST,0,0
2020-05-27,03,1,Others(HKUST),1,2
2020-05-27,03,1,RPG,0,0
2020-05-27,03,1,Staff,4,9
2020-05-27,03,1,TPG,0,0
2020-05-27,03,1,Total,5,11
2020-05-27,03,1,UG,0,0
2020-05-27,03,All-Floors,Alumni,0,0
2020-05-27,03,All-Floors,Non-HKUST,0,0
2020-05-27,03,All-Floors,Others(HKUST),4,21
2020-05-27,03,All-Floors,RPG,0,0
2020-05-27,03,All-Floors,Staff,6,13
2020-05-27,03,All-Floors,TPG,0,0
2020-05-27,03,All-Floors,Total,10,34
2020-05-27,03,All-Floors,UG,0,0
2020-05-27,03,G,Alumni,0,0
2020-05-27,03,G,Non-HKUST,0,0
2020-05-27,03,G,Others(HKUST),2,4
2020-05-27,03,G,RPG,0,0
2020-05-27,03,G,Staff,2,4
2020-05-27,03,G,TPG,0,0
2020-05-27,03,G,Total,4,8
2020-05-27,03,G,UG,0,0
2020-05-27,03,LG1,Alumni,0,0
2020-05-27,03,LG1,Non-HKUST,0,0
2020-05-27,03,LG1,Others(HKUST),1,10
2020-05-27,03,LG1,RPG,0,0
2020-05-27,03,LG1,Staff,0,0
2020-05-27,03,LG1,TPG,0,0
2020-05-27,03,LG1,Total,1,10
2020-05-27,03,LG1,UG,0,0
2020-05-27,03,LG3,Alumni,0,0
2020-05-27,03,LG3,Non-HKUST,0,0
2020-05-27,03,LG3,Others(HKUST),0,0
2020-05-27,03,LG3,RPG,0,0
2020-05-27,03,LG3,Staff,0,0
2020-05-27,03,LG3,TPG,0,0
2020-05-27,03,LG3,Total,0,0
2020-05-27,03,LG3,UG,0,0
2020-05-27,03,LG4,Alumni,0,0
2020-05-27,03,LG4,Non-HKUST,0,0
2020-05-27,03,LG4,Others(HKUST),2,5
2020-05-27,03,LG4,RPG,0,0
2020-05-27,03,LG4,Staff,0,0
2020-05-27,03,LG4,TPG,0,0
2020-05-27,03,LG4,Total,2,5
2020-05-27,03,LG4,UG,0,0
2020-05-27,04,1,Alumni,0,0
2020-05-27,04,1,Non-HKUST,0,0
2020-05-27,04,1,Others(HKUST),1,2
2020-05-27,04,1,RPG,0,0
2020-05-27,04,1,Staff,4,9
2020-05-27,04,1,TPG,0,0
2020-05-27,04,1,Total,5,11
2020-05-27,04,1,UG,0,0
2020-05-27,04,All-Floors,Alumni,0,0
2020-05-27,04,All-Floors,Non-HKUST,0,0
2020-05-27,04,All-Floors,Others(HKUST),3,20
2020-05-27,04,All-Floors,RPG,0,0
2020-05-27,04,All-Floors,Staff,6,13
2020-05-27,04,All-Floors,TPG,0,0
2020-05-27,04,All-Floors,Total,9,33
2020-05-27,04,All-Floors,UG,0,0
2020-05-27,04,G,Alumni,0,0
2020-05-27,04,G,Non-HKUST,0,0
2020-05-27,04,G,Others(HKUST),2,4
2020-05-27,04,G,RPG,0,0
2020-05-27,04,G,Staff,2,4
2020-05-27,04,G,TPG,0,0
2020-05-27,04,G,Total,4,8
2020-05-27,04,G,UG,0,0
2020-05-27,04,LG1,Alumni,0,0
2020-05-27,04,LG1,Non-HKUST,0,0
2020-05-27,04,LG1,Others(HKUST),1,10
2020-05-27,04,LG1,RPG,0,0
2020-05-27,04,LG1,Staff,0,0
2020-05-27,04,LG1,TPG,0,0
2020-05-27,04,LG1,Total,1,10
2020-05-27,04,LG1,UG,0,0
2020-05-27,04,LG3,Alumni,0,0
2020-05-27,04,LG3,Non-HKUST,0,0
2020-05-27,04,LG3,Others(HKUST),0,0
2020-05-27,04,LG3,RPG,0,0
2020-05-27,04,LG3,Staff,0,0
2020-05-27,04,LG3,TPG,0,0
2020-05-27,04,LG3,Total,0,0
2020-05-27,04,LG3,UG,0,0
2020-05-27,04,LG4,Alumni,0,0
2020-05-27,04,LG4,Non-HKUST,0,0
2020-05-27,04,LG4,Others(HKUST),1,4
2020-05-27,04,LG4,RPG,0,0
2020-05-27,04,LG4,Staff,0,0
2020-05-27,04,LG4,TPG,0,0
2020-05-27,04,LG4,Total,1,4
2020-05-27,04,LG4,UG,0,0
2020-05-27,05,1,Alumni,0,0
2020-05-27,05,1,Non-HKUST,0,0
2020-05-27,05,1,Others(HKUST),1,2
2020-05-27,05,1,RPG,0,0
2020-05-27,05,1,Staff,4,9
2020-05-27,05,1,TPG,0,0
2020-05-27,05,1,Total,5,11
2020-05-27,05,1,UG,0,0
2020-05-27,05,All-Floors,Alumni,0,0
2020-05-27,05,All-Floors,Non-HKUST,0,0
2020-05-27,05,All-Floors,Others(HKUST),3,22
2020-05-27,05,All-Floors,RPG,0,0
2020-05-27,05,All-Floors,Staff,6,13
2020-05-27,05,All-Floors,TPG,0,0
2020-05-27,05,All-Floors,Total,9,35
2020-05-27,05,All-Floors,UG,0,0
2020-05-27,05,G,Alumni,0,0
2020-05-27,05,G,Non-HKUST,0,0
2020-05-27,05,G,Others(HKUST),2,4
2020-05-27,05,G,RPG,0,0
2020-05-27,05,G,Staff,2,4
2020-05-27,05,G,TPG,0,0
2020-05-27,05,G,Total,4,8
2020-05-27,05,G,UG,0,0
2020-05-27,05,LG1,Alumni,0,0
2020-05-27,05,LG1,Non-HKUST,0,0
2020-05-27,05,LG1,Others(HKUST),1,10
2020-05-27,05,LG1,RPG,0,0
2020-05-27,05,LG1,Staff,0,0
2020-05-27,05,LG1,TPG,0,0
2020-05-27,05,LG1,Total,1,10
2020-05-27,05,LG1,UG,0,0
2020-05-27,05,LG3,Alumni,0,0
2020-05-27,05,LG3,Non-HKUST,0,0
2020-05-27,05,LG3,Others(HKUST),0,0
2020-05-27,05,LG3,RPG,0,0
2020-05-27,05,LG3,Staff,0,0
2020-05-27,05,LG3,TPG,0,0
2020-05-27,05,LG3,Total,0,0
2020-05-27,05,LG3,UG,0,0
2020-05-27,05,LG4,Alumni,0,0
2020-05-27,05,LG4,Non-HKUST,0,0
2020-05-27,05,LG4,Others(HKUST),1,6
2020-05-27,05,LG4,RPG,0,0
2020-05-27,05,LG4,Staff,0,0
2020-05-27,05,LG4,TPG,0,0
2020-05-27,05,LG4,Total,1,6
2020-05-27,05,LG4,UG,0,0
2020-05-27,06,1,Alumni,0,0
2020-05-27,06,1,Non-HKUST,0,0
2020-05-27,06,1,Others(HKUST),1,2
2020-05-27,06,1,RPG,0,0
2020-05-27,06,1,Staff,4,9
2020-05-27,06,1,TPG,0,0
2020-05-27,06,1,Total,5,11
2020-05-27,06,1,UG,0,0
2020-05-27,06,All-Floors,Alumni,0,0
2020-05-27,06,All-Floors,Non-HKUST,0,0
2020-05-27,06,All-Floors,Others(HKUST),3,20
2020-05-27,06,All-Floors,RPG,0,0
2020-05-27,06,All-Floors,Staff,6,13
2020-05-27,06,All-Floors,TPG,0,0
2020-05-27,06,All-Floors,Total,9,33
2020-05-27,06,All-Floors,UG,0,0
2020-05-27,06,G,Alumni,0,0
2020-05-27,06,G,Non-HKUST,0,0
2020-05-27,06,G,Others(HKUST),2,4
2020-05-27,06,G,RPG,0,0
2020-05-27,06,G,Staff,2,4
2020-05-27,06,G,TPG,0,0
2020-05-27,06,G,Total,4,8
2020-05-27,06,G,UG,0,0
2020-05-27,06,LG1,Alumni,0,0
2020-05-27,06,LG1,Non-HKUST,0,0
2020-05-27,06,LG1,Others(HKUST),1,10
2020-05-27,06,LG1,RPG,0,0
2020-05-27,06,LG1,Staff,0,0
2020-05-27,06,LG1,TPG,0,0
2020-05-27,06,LG1,Total,1,10
2020-05-27,06,LG1,UG,0,0
2020-05-27,06,LG3,Alumni,0,0
2020-05-27,06,LG3,Non-HKUST,0,0
2020-05-27,06,LG3,Others(HKUST),0,0
2020-05-27,06,LG3,RPG,0,0
2020-05-27,06,LG3,Staff,0,0
2020-05-27,06,LG3,TPG,0,0
2020-05-27,06,LG3,Total,0,0
2020-05-27,06,LG3,UG,0,0
2020-05-27,06,LG4,Alumni,0,0
2020-05-27,06,LG4,Non-HKUST,0,0
2020-05-27,06,LG4,Others(HKUST),1,4
2020-05-27,06,LG4,RPG,0,0
2020-05-27,06,LG4,Staff,0,0
2020-05-27,06,LG4,TPG,0,0
2020-05-27,06,LG4,Total,1,4
2020-05-27,06,LG4,UG,0,0
2020-05-27,07,1,Alumni,0,0
2020-05-27,07,1,Non-HKUST,0,0
2020-05-27,07,1,Others(HKUST),1,2
2020-05-27,07,1,RPG,0,0
2020-05-27,07,1,Staff,8,17
2020-05-27,07,1,TPG,0,0
2020-05-27,07,1,Total,9,19
2020-05-27,07,1,UG,0,0
2020-05-27,07,All-Floors,Alumni,0,0
2020-05-27,07,All-Floors,Non-HKUST,0,0
2020-05-27,07,All-Floors,Others(HKUST),5,22
2020-05-27,07,All-Floors,RPG,0,0
2020-05-27,07,All-Floors,Staff,16,35
2020-05-27,07,All-Floors,TPG,0,0
2020-05-27,07,All-Floors,Total,23,60
2020-05-27,07,All-Floors,UG,2,3
2020-05-27,07,G,Alumni,0,0
2020-05-27,07,G,Non-HKUST,0,0
2020-05-27,07,G,Others(HKUST),2,4
2020-05-27,07,G,RPG,0,0
2020-05-27,07,G,Staff,5,8
2020-05-27,07,G,TPG,0,0
2020-05-27,07,G,Total,7,12
2020-05-27,07,G,UG,0,0
2020-05-27,07,LG1,Alumni,0,0
2020-05-27,07,LG1,Non-HKUST,0,0
2020-05-27,07,LG1,Others(HKUST),1,10
2020-05-27,07,LG1,RPG,0,0
2020-05-27,07,LG1,Staff,3,6
2020-05-27,07,LG1,TPG,0,0
2020-05-27,07,LG1,Total,4,16
2020-05-27,07,LG1,UG,0,0
2020-05-27,07,LG3,Alumni,0,0
2020-05-27,07,LG3,Non-HKUST,0,0
2020-05-27,07,LG3,Others(HKUST),1,1
2020-05-27,07,LG3,RPG,0,0
2020-05-27,07,LG3,Staff,4,4
2020-05-27,07,LG3,TPG,0,0
2020-05-27,07,LG3,Total,5,5
2020-05-27,07,LG3,UG,0,0
2020-05-27,07,LG4,Alumni,0,0
2020-05-27,07,LG4,Non-HKUST,0,0
2020-05-27,07,LG4,Others(HKUST),2,5
2020-05-27,07,LG4,RPG,0,0
2020-05-27,07,LG4,Staff,0,0
2020-05-27,07,LG4,TPG,0,0
2020-05-27,07,LG4,Total,4,8
2020-05-27,07,LG4,UG,2,3
2020-05-27,08,1,Alumni,0,0
2020-05-27,08,1,Non-HKUST,0,0
2020-05-27,08,1,Others(HKUST),2,3
2020-05-27,08,1,RPG,1,3
2020-05-27,08,1,Staff,35,97
2020-05-27,08,1,TPG,2,8
2020-05-27,08,1,Total,41,113
2020-05-27,08,1,UG,1,2
2020-05-27,08,All-Floors,Alumni,1,8
2020-05-27,08,All-Floors,Non-HKUST,0,0
2020-05-27,08,All-Floors,Others(HKUST),4,26
2020-05-27,08,All-Floors,RPG,7,31
2020-05-27,08,All-Floors,Staff,73,235
2020-05-27,08,All-Floors,TPG,7,24
2020-05-27,08,All-Floors,Total,113,433
2020-05-27,08,All-Floors,UG,21,109
2020-05-27,08,G,Alumni,0,0
2020-05-27,08,G,Non-HKUST,0,0
2020-05-27,08,G,Others(HKUST),2,4
2020-05-27,08,G,RPG,4,8
2020-05-27,08,G,Staff,28,71
2020-05-27,08,G,TPG,3,5
2020-05-27,08,G,Total,48,116
2020-05-27,08,G,UG,11,28
2020-05-27,08,LG1,Alumni,0,0
2020-05-27,08,LG1,Non-HKUST,0,0
2020-05-27,08,LG1,Others(HKUST),2,14
2020-05-27,08,LG1,RPG,4,19
2020-05-27,08,LG1,Staff,7,28
2020-05-27,08,LG1,TPG,2,4
2020-05-27,08,LG1,Total,24,111
2020-05-27,08,LG1,UG,9,46
2020-05-27,08,LG3,Alumni,0,0
2020-05-27,08,LG3,Non-HKUST,0,0
2020-05-27,08,LG3,Others(HKUST),0,0
2020-05-27,08,LG3,RPG,1,1
2020-05-27,08,LG3,Staff,18,31
2020-05-27,08,LG3,TPG,2,7
2020-05-27,08,LG3,Total,25,50
2020-05-27,08,LG3,UG,4,11
2020-05-27,08,LG4,Alumni,1,8
2020-05-27,08,LG4,Non-HKUST,0,0
2020-05-27,08,LG4,Others(HKUST),1,5
2020-05-27,08,LG4,RPG,0,0
2020-05-27,08,LG4,Staff,7,8
2020-05-27,08,LG4,TPG,0,0
2020-05-27,08,LG4,Total,15,43
2020-05-27,08,LG4,UG,6,22
2020-05-27,09,1,Alumni,0,0
2020-05-27,09,1,Non-HKUST,0,0
2020-05-27,09,1,Others(HKUST),1,3
2020-05-27,09,1,RPG,4,16
2020-05-27,09,1,Staff,41,108
2020-05-27,09,1,TPG,6,26
2020-05-27,09,1,Total,58,192
2020-05-27,09,1,UG,6,39
2020-05-27,09,All-Floors,Alumni,4,11
2020-05-27,09,All-Floors,Non-HKUST,0,0
2020-05-27,09,All-Floors,Others(HKUST),6,27
2020-05-27,09,All-Floors,RPG,18,83
2020-05-27,09,All-Floors,Staff,85,344
2020-05-27,09,All-Floors,TPG,40,194
2020-05-27,09,All-Floors,Total,229,1044
2020-05-27,09,All-Floors,UG,76,385
2020-05-27,09,G,Alumni,1,1
2020-05-27,09,G,Non-HKUST,0,0
2020-05-27,09,G,Others(HKUST),3,6
2020-05-27,09,G,RPG,6,21
2020-05-27,09,G,Staff,46,125
2020-05-27,09,G,TPG,18,41
2020-05-27,09,G,Total,108,270
2020-05-27,09,G,UG,34,76
2020-05-27,09,LG1,Alumni,2,2
2020-05-27,09,LG1,Non-HKUST,0,0
2020-05-27,09,LG1,Others(HKUST),3,14
2020-05-27,09,LG1,RPG,5,22
2020-05-27,09,LG1,Staff,13,49
2020-05-27,09,LG1,TPG,19,91
2020-05-27,09,LG1,Total,75,340
2020-05-27,09,LG1,UG,33,162
2020-05-27,09,LG3,Alumni,0,0
2020-05-27,09,LG3,Non-HKUST,0,0
2020-05-27,09,LG3,Others(HKUST),0,0
2020-05-27,09,LG3,RPG,6,18
2020-05-27,09,LG3,Staff,11,31
2020-05-27,09,LG3,TPG,2,10
2020-05-27,09,LG3,Total,29,94
2020-05-27,09,LG3,UG,10,35
2020-05-27,09,LG4,Alumni,2,8
2020-05-27,09,LG4,Non-HKUST,0,0
2020-05-27,09,LG4,Others(HKUST),1,4
2020-05-27,09,LG4,RPG,4,6
2020-05-27,09,LG4,Staff,14,31
2020-05-27,09,LG4,TPG,6,26
2020-05-27,09,LG4,Total,41,148
2020-05-27,09,LG4,UG,14,73
2020-05-27,10,1,Alumni,0,0
2020-05-27,10,1,Non-HKUST,0,0
2020-05-27,10,1,Others(HKUST),2,4
2020-05-27,10,1,RPG,8,35
2020-05-27,10,1,Staff,35,97
2020-05-27,10,1,TPG,13,56
2020-05-27,10,1,Total,66,238
2020-05-27,10,1,UG,8,46
2020-05-27,10,All-Floors,Alumni,5,21
2020-05-27,10,All-Floors,Non-HKUST,5,13
2020-05-27,10,All-Floors,Others(HKUST),8,33
2020-05-27,10,All-Floors,RPG,34,150
2020-05-27,10,All-Floors,Staff,77,280
2020-05-27,10,All-Floors,TPG,70,327
2020-05-27,10,All-Floors,Total,323,1463
2020-05-27,10,All-Floors,UG,124,639
2020-05-27,10,G,Alumni,0,0
2020-05-27,10,G,Non-HKUST,2,2
2020-05-27,10,G,Others(HKUST),3,7
2020-05-27,10,G,RPG,9,26
2020-05-27,10,G,Staff,36,96
2020-05-27,10,G,TPG,28,90
2020-05-27,10,G,Total,115,325
2020-05-27,10,G,UG,37,104
2020-05-27,10,LG1,Alumni,3,12
2020-05-27,10,LG1,Non-HKUST,3,9
2020-05-27,10,LG1,Others(HKUST),4,16
2020-05-27,10,LG1,RPG,6,29
2020-05-27,10,LG1,Staff,6,35
2020-05-27,10,LG1,TPG,26,118
2020-05-27,10,LG1,Total,105,489
2020-05-27,10,LG1,UG,57,270
2020-05-27,10,LG3,Alumni,1,1
2020-05-27,10,LG3,Non-HKUST,0,0
2020-05-27,10,LG3,Others(HKUST),1,1
2020-05-27,10,LG3,RPG,14,47
2020-05-27,10,LG3,Staff,11,22
2020-05-27,10,LG3,TPG,4,20
2020-05-27,10,LG3,Total,47,143
2020-05-27,10,LG3,UG,16,52
2020-05-27,10,LG4,Alumni,2,8
2020-05-27,10,LG4,Non-HKUST,1,2
2020-05-27,10,LG4,Others(HKUST),2,5
2020-05-27,10,LG4,RPG,4,13
2020-05-27,10,LG4,Staff,12,30
2020-05-27,10,LG4,TPG,10,43
2020-05-27,10,LG4,Total,65,268
2020-05-27,10,LG4,UG,34,167
2020-05-27,11,1,Alumni,0,0
2020-05-27,11,1,Non-HKUST,0,0
2020-05-27,11,1,Others(HKUST),3,7
2020-05-27,11,1,RPG,8,47
2020-05-27,11,1,Staff,34,114
2020-05-27,11,1,TPG,15,59
2020-05-27,11,1,Total,72,282
2020-05-27,11,1,UG,12,55
2020-05-27,11,All-Floors,Alumni,7,32
2020-05-27,11,All-Floors,Non-HKUST,6,11
2020-05-27,11,All-Floors,Others(HKUST),8,35
2020-05-27,11,All-Floors,RPG,43,197
2020-05-27,11,All-Floors,Staff,73,294
2020-05-27,11,All-Floors,TPG,88,404
2020-05-27,11,All-Floors,Total,389,1745
2020-05-27,11,All-Floors,UG,164,772
2020-05-27,11,G,Alumni,0,0
2020-05-27,11,G,Non-HKUST,1,1
2020-05-27,11,G,Others(HKUST),4,7
2020-05-27,11,G,RPG,10,28
2020-05-27,11,G,Staff,28,80
2020-05-27,11,G,TPG,31,95
2020-05-27,11,G,Total,121,343
2020-05-27,11,G,UG,47,132
2020-05-27,11,LG1,Alumni,3,15
2020-05-27,11,LG1,Non-HKUST,3,5
2020-05-27,11,LG1,Others(HKUST),3,13
2020-05-27,11,LG1,RPG,11,53
2020-05-27,11,LG1,Staff,8,41
2020-05-27,11,LG1,TPG,31,144
2020-05-27,11,LG1,Total,137,606
2020-05-27,11,LG1,UG,78,335
2020-05-27,11,LG3,Alumni,2,10
2020-05-27,11,LG3,Non-HKUST,1,1
2020-05-27,11,LG3,Others(HKUST),1,2
2020-05-27,11,LG3,RPG,16,51
2020-05-27,11,LG3,Staff,3,4
2020-05-27,11,LG3,TPG,8,42
2020-05-27,11,LG3,Total,55,183
2020-05-27,11,LG3,UG,24,73
2020-05-27,11,LG4,Alumni,2,7
2020-05-27,11,LG4,Non-HKUST,2,4
2020-05-27,11,LG4,Others(HKUST),2,6
2020-05-27,11,LG4,RPG,5,18
2020-05-27,11,LG4,Staff,10,55
2020-05-27,11,LG4,TPG,13,64
2020-05-27,11,LG4,Total,77,331
2020-05-27,11,LG4,UG,43,177
2020-05-27,12,1,Alumni,0,0
2020-05-27,12,1,Non-HKUST,0,0
2020-05-27,12,1,Others(HKUST),2,4
2020-05-27,12,1,RPG,10,42
2020-05-27,12,1,Staff,41,129
2020-05-27,12,1,TPG,20,84
2020-05-27,12,1,Total,89,318
2020-05-27,12,1,UG,16,59
2020-05-27,12,All-Floors,Alumni,6,29
2020-05-27,12,All-Floors,Non-HKUST,8,21
2020-05-27,12,All-Floors,Others(HKUST),7,27
2020-05-27,12,All-Floors,RPG,62,231
2020-05-27,12,All-Floors,Staff,117,333
2020-05-27,12,All-Floors,TPG,105,479
2020-05-27,12,All-Floors,Total,514,2158
2020-05-27,12,All-Floors,UG,209,1038
2020-05-27,12,G,Alumni,0,0
2020-05-27,12,G,Non-HKUST,1,1
2020-05-27,12,G,Others(HKUST),3,6
2020-05-27,12,G,RPG,21,57
2020-05-27,12,G,Staff,42,100
2020-05-27,12,G,TPG,38,124
2020-05-27,12,G,Total,181,467
2020-05-27,12,G,UG,76,179
2020-05-27,12,LG1,Alumni,3,15
2020-05-27,12,LG1,Non-HKUST,4,9
2020-05-27,12,LG1,Others(HKUST),2,12
2020-05-27,12,LG1,RPG,18,71
2020-05-27,12,LG1,Staff,19,47
2020-05-27,12,LG1,TPG,39,136
2020-05-27,12,LG1,Total,179,707
2020-05-27,12,LG1,UG,94,417
2020-05-27,12,LG3,Alumni,1,6
2020-05-27,12,LG3,Non-HKUST,0,0
2020-05-27,12,LG3,Others(HKUST),0,0
2020-05-27,12,LG3,RPG,21,41
2020-05-27,12,LG3,Staff,17,20
2020-05-27,12,LG3,TPG,16,62
2020-05-27,12,LG3,Total,91,258
2020-05-27,12,LG3,UG,36,129
2020-05-27,12,LG4,Alumni,2,8
2020-05-27,12,LG4,Non-HKUST,4,11
2020-05-27,12,LG4,Others(HKUST),2,5
2020-05-27,12,LG4,RPG,7,20
2020-05-27,12,LG4,Staff,29,37
2020-05-27,12,LG4,TPG,17,73
2020-05-27,12,LG4,Total,117,408
2020-05-27,12,LG4,UG,56,254
2020-05-27,13,1,Alumni,0,0
2020-05-27,13,1,Non-HKUST,0,0
2020-05-27,13,1,Others(HKUST),2,7
2020-05-27,13,1,RPG,6,23
2020-05-27,13,1,Staff,40,139
2020-05-27,13,1,TPG,23,101
2020-05-27,13,1,Total,92,372
2020-05-27,13,1,UG,21,102
2020-05-27,13,All-Floors,Alumni,6,22
2020-05-27,13,All-Floors,Non-HKUST,12,34
2020-05-27,13,All-Floors,Others(HKUST),6,28
2020-05-27,13,All-Floors,RPG,61,272
2020-05-27,13,All-Floors,Staff,113,368
2020-05-27,13,All-Floors,TPG,117,560
2020-05-27,13,All-Floors,Total,554,2593
2020-05-27,13,All-Floors,UG,239,1309
2020-05-27,13,G,Alumni,0,0
2020-05-27,13,G,Non-HKUST,4,7
2020-05-27,13,G,Others(HKUST),3,6
2020-05-27,13,G,RPG,18,59
2020-05-27,13,G,Staff,57,126
2020-05-27,13,G,TPG,48,132
2020-05-27,13,G,Total,197,516
2020-05-27,13,G,UG,67,186
2020-05-27,13,LG1,Alumni,3,8
2020-05-27,13,LG1,Non-HKUST,6,19
2020-05-27,13,LG1,Others(HKUST),1,10
2020-05-27,13,LG1,RPG,23,110
2020-05-27,13,LG1,Staff,20,50
2020-05-27,13,LG1,TPG,40,172
2020-05-27,13,LG1,Total,206,938
2020-05-27,13,LG1,UG,113,569
2020-05-27,13,LG3,Alumni,1,5
2020-05-27,13,LG3,Non-HKUST,0,0
2020-05-27,13,LG3,Others(HKUST),0,0
2020-05-27,13,LG3,RPG,16,53
2020-05-27,13,LG3,Staff,16,20
2020-05-27,13,LG3,TPG,15,58
2020-05-27,13,LG3,Total,86,308
2020-05-27,13,LG3,UG,38,172
2020-05-27,13,LG4,Alumni,2,9
2020-05-27,13,LG4,Non-HKUST,5,8
2020-05-27,13,LG4,Others(HKUST),2,5
2020-05-27,13,LG4,RPG,8,27
2020-05-27,13,LG4,Staff,15,33
2020-05-27,13,LG4,TPG,21,97
2020-05-27,13,LG4,Total,115,459
2020-05-27,13,LG4,UG,62,280
2020-05-27,14,1,Alumni,0,0
2020-05-27,14,1,Non-HKUST,0,0
2020-05-27,14,1,Others(HKUST),1,2
2020-05-27,14,1,RPG,5,15
2020-05-27,14,1,Staff,37,129
2020-05-27,14,1,TPG,24,90
2020-05-27,14,1,Total,86,325
2020-05-27,14,1,UG,19,89
2020-05-27,14,All-Floors,Alumni,7,34
2020-05-27,14,All-Floors,Non-HKUST,12,40
2020-05-27,14,All-Floors,Others(HKUST),7,28
2020-05-27,14,All-Floors,RPG,57,276
2020-05-27,14,All-Floors,Staff,95,347
2020-05-27,14,All-Floors,TPG,128,616
2020-05-27,14,All-Floors,Total,562,2708
2020-05-27,14,All-Floors,UG,256,1367
2020-05-27,14,G,Alumni,1,1
2020-05-27,14,G,Non-HKUST,1,4
2020-05-27,14,G,Others(HKUST),3,6
2020-05-27,14,G,RPG,17,59
2020-05-27,14,G,Staff,46,125
2020-05-27,14,G,TPG,42,131
2020-05-27,14,G,Total,174,511
2020-05-27,14,G,UG,64,185
2020-05-27,14,LG1,Alumni,3,15
2020-05-27,14,LG1,Non-HKUST,6,23
2020-05-27,14,LG1,Others(HKUST),3,13
2020-05-27,14,LG1,RPG,31,119
2020-05-27,14,LG1,Staff,18,49
2020-05-27,14,LG1,TPG,46,223
2020-05-27,14,LG1,Total,221,1025
2020-05-27,14,LG1,UG,114,583
2020-05-27,14,LG3,Alumni,2,11
2020-05-27,14,LG3,Non-HKUST,1,1
2020-05-27,14,LG3,Others(HKUST),0,0
2020-05-27,14,LG3,RPG,14,58
2020-05-27,14,LG3,Staff,12,24
2020-05-27,14,LG3,TPG,15,62
2020-05-27,14,LG3,Total,87,360
2020-05-27,14,LG3,UG,43,204
2020-05-27,14,LG4,Alumni,2,7
2020-05-27,14,LG4,Non-HKUST,5,12
2020-05-27,14,LG4,Others(HKUST),2,7
2020-05-27,14,LG4,RPG,5,25
2020-05-27,14,LG4,Staff,11,20
2020-05-27,14,LG4,TPG,26,110
2020-05-27,14,LG4,Total,123,487
2020-05-27,14,LG4,UG,72,306
2020-05-27,15,1,Alumni,0,0
2020-05-27,15,1,Non-HKUST,1,1
2020-05-27,15,1,Others(HKUST),2,5
2020-05-27,15,1,RPG,5,25
2020-05-27,15,1,Staff,40,129
2020-05-27,15,1,TPG,19,78
2020-05-27,15,1,Total,85,319
2020-05-27,15,1,UG,18,81
2020-05-27,15,All-Floors,Alumni,8,34
2020-05-27,15,All-Floors,Non-HKUST,12,55
2020-05-27,15,All-Floors,Others(HKUST),7,32
2020-05-27,15,All-Floors,RPG,60,288
2020-05-27,15,All-Floors,Staff,89,325
2020-05-27,15,All-Floors,TPG,125,612
2020-05-27,15,All-Floors,Total,566,2733
2020-05-27,15,All-Floors,UG,265,1387
2020-05-27,15,G,Alumni,2,4
2020-05-27,15,G,Non-HKUST,6,7
2020-05-27,15,G,Others(HKUST),4,8
2020-05-27,15,G,RPG,16,65
2020-05-27,15,G,Staff,33,94
2020-05-27,15,G,TPG,38,135
2020-05-27,15,G,Total,151,476
2020-05-27,15,G,UG,52,163
2020-05-27,15,LG1,Alumni,3,13
2020-05-27,15,LG1,Non-HKUST,7,29
2020-05-27,15,LG1,Others(HKUST),2,12
2020-05-27,15,LG1,RPG,34,133
2020-05-27,15,LG1,Staff,21,71
2020-05-27,15,LG1,TPG,47,226
2020-05-27,15,LG1,Total,237,1105
2020-05-27,15,LG1,UG,123,621
2020-05-27,15,LG3,Alumni,2,7
2020-05-27,15,LG3,Non-HKUST,0,0
2020-05-27,15,LG3,Others(HKUST),0,0
2020-05-27,15,LG3,RPG,9,46
2020-05-27,15,LG3,Staff,9,17
2020-05-27,15,LG3,TPG,14,66
2020-05-27,15,LG3,Total,81,339
2020-05-27,15,LG3,UG,47,203
2020-05-27,15,LG4,Alumni,3,10
2020-05-27,15,LG4,Non-HKUST,5,18
2020-05-27,15,LG4,Others(HKUST),2,7
